Date,count_heard_inf,news_inflation,news_inflation_ratio,count_heard_unfav,unfav_inflation,unfav_inflation_ratio,count_heard_fav,fav_inflation,fav_inflation_ratio,count_up_or_down,go_up,go_up_same_rate,stay_same,go_down
1979.3333333333321,1251,208,0.16626698641087131,1251,192,0.15347721822541965,1251,16,0.012789768185451638,1251,1142,0,78,14
1979.4166666666654,1058,126,0.11909262759924386,1058,121,0.11436672967863894,1058,5,0.004725897920604915,1058,940,0,86,15
1979.4999999999986,1173,173,0.1474850809889173,1173,166,0.14151747655583974,1173,7,0.005967604433077579,1173,1031,0,101,23
1979.583333333332,1212,158,0.13036303630363036,1212,151,0.12458745874587458,1212,7,0.005775577557755775,1212,1043,0,124,30
1979.6666666666652,946,104,0.10993657505285412,946,97,0.10253699788583509,946,7,0.007399577167019027,946,828,0,87,24
1979.7499999999984,1167,114,0.09768637532133675,1167,103,0.08826049700085689,1167,11,0.009425878320479864,1167,1009,0,118,29
1979.8333333333317,1327,123,0.09269027882441598,1327,113,0.08515448379804069,1327,10,0.007535795026375283,1327,1146,0,134,33
1979.916666666665,850,59,0.06941176470588235,850,55,0.06470588235294118,850,4,0.004705882352941176,850,722,0,97,17
1979.9999999999982,769,89,0.11573472041612484,769,86,0.11183355006501951,769,3,0.0039011703511053317,769,693,0,58,12
1980.0833333333314,1019,110,0.10794896957801767,1019,104,0.10206084396467124,1019,6,0.005888125613346418,1019,928,0,76,7
1980.1666666666647,707,68,0.09618104667609619,707,67,0.09476661951909476,707,1,0.0014144271570014145,707,605,0,75,17
1980.249999999998,719,86,0.11961057023643949,719,83,0.11543810848400557,719,3,0.004172461752433936,719,576,0,100,32
1980.3333333333312,703,45,0.06401137980085349,703,40,0.05689900426742532,703,5,0.007112375533428165,703,503,0,156,38
1980.4166666666645,688,41,0.059593023255813955,688,36,0.05232558139534884,688,5,0.007267441860465116,688,508,0,123,39
1980.4999999999977,668,50,0.0748502994011976,668,43,0.06437125748502993,668,7,0.010479041916167664,668,503,0,127,25
1980.583333333331,658,50,0.07598784194528875,658,46,0.06990881458966565,658,4,0.0060790273556231,658,531,0,98,18
1980.6666666666642,682,51,0.0747800586510264,682,46,0.06744868035190615,682,5,0.007331378299120235,682,553,0,95,18
1980.7499999999975,685,48,0.07007299270072993,685,42,0.061313868613138686,685,6,0.008759124087591242,685,557,0,95,22
1980.8333333333308,694,42,0.06051873198847262,694,35,0.05043227665706052,694,7,0.010086455331412104,694,513,0,146,23
1980.916666666664,683,38,0.055636896046852125,683,36,0.0527086383601757,683,2,0.0029282576866764276,683,559,0,84,25
1980.9999999999973,697,41,0.058823529411764705,697,40,0.05738880918220947,697,1,0.0014347202295552368,697,550,0,117,15
1981.0833333333305,668,50,0.0748502994011976,668,45,0.06736526946107785,668,5,0.0074850299401197605,668,544,0,98,17
1981.1666666666638,703,37,0.05263157894736842,703,30,0.04267425320056899,703,7,0.00995732574679943,703,522,0,133,37
1981.249999999997,690,36,0.05217391304347826,690,28,0.04057971014492753,690,8,0.011594202898550725,690,513,0,135,32
1981.3333333333303,667,28,0.041979010494752625,667,21,0.031484257871064465,667,7,0.010494752623688156,667,496,0,133,29
1981.4166666666636,675,36,0.05333333333333334,675,22,0.03259259259259259,675,14,0.02074074074074074,675,480,0,160,30
1981.4999999999968,694,45,0.06484149855907781,694,21,0.03025936599423631,694,24,0.0345821325648415,694,482,0,179,30
1981.58333333333,696,27,0.03879310344827586,696,14,0.020114942528735632,696,13,0.01867816091954023,696,492,0,168,22
1981.6666666666633,680,26,0.03823529411764706,680,24,0.03529411764705882,680,2,0.0029411764705882353,680,481,0,169,24
1981.7499999999966,712,15,0.021067415730337078,712,12,0.016853932584269662,712,3,0.004213483146067416,712,516,0,158,29
1981.8333333333298,690,20,0.028985507246376812,690,19,0.02753623188405797,690,1,0.0014492753623188406,690,494,0,154,33
1981.916666666663,701,25,0.03566333808844508,701,18,0.025677603423680456,701,7,0.009985734664764621,701,450,0,188,51
1981.9999999999964,704,24,0.03409090909090909,704,17,0.024147727272727272,704,7,0.009943181818181818,704,450,0,215,29
1982.0833333333296,700,20,0.02857142857142857,700,16,0.022857142857142857,700,4,0.005714285714285714,700,439,0,214,38
1982.1666666666629,684,25,0.03654970760233918,684,19,0.027777777777777776,684,6,0.008771929824561403,684,401,63,144,66
1982.2499999999961,702,36,0.05128205128205128,702,15,0.021367521367521368,702,21,0.029914529914529916,702,396,69,144,79
1982.3333333333294,691,41,0.059334298118668596,691,16,0.023154848046309694,691,25,0.0361794500723589,691,357,66,183,69
1982.4166666666626,703,29,0.041251778093883355,703,13,0.01849217638691323,703,16,0.02275960170697013,703,419,70,157,46
1982.499999999996,708,17,0.02401129943502825,708,9,0.012711864406779662,708,8,0.011299435028248588,708,463,76,128,29
1982.5833333333292,680,21,0.030882352941176472,680,10,0.014705882352941176,680,11,0.016176470588235296,680,443,65,131,31
1982.6666666666624,695,18,0.025899280575539568,695,12,0.017266187050359712,695,6,0.008633093525179856,695,402,70,174,34
1982.7499999999957,687,14,0.020378457059679767,687,4,0.005822416302765648,687,10,0.01455604075691412,687,381,73,159,61
1982.833333333329,682,12,0.017595307917888565,682,5,0.007331378299120235,682,7,0.010263929618768328,682,367,77,169,53
1982.9166666666622,682,13,0.01906158357771261,682,6,0.008797653958944282,682,7,0.010263929618768328,682,383,72,152,62
1982.9999999999955,682,16,0.02346041055718475,682,8,0.011730205278592375,682,8,0.011730205278592375,682,342,97,194,37
1983.0833333333287,709,30,0.04231311706629055,709,7,0.009873060648801129,709,23,0.03244005641748942,709,364,79,201,55
1983.166666666662,696,37,0.05316091954022988,696,5,0.007183908045977011,696,32,0.04597701149425287,696,296,88,237,68
1983.2499999999952,707,31,0.04384724186704385,707,7,0.009900990099009901,707,24,0.033946251768033946,707,406,68,172,44
1983.3333333333285,700,28,0.04,700,8,0.011428571428571429,700,20,0.02857142857142857,700,400,69,188,36
1983.4166666666617,714,21,0.029411764705882353,714,8,0.011204481792717087,714,13,0.018207282913165267,714,410,78,178,41
1983.499999999995,680,17,0.025,680,3,0.004411764705882353,680,14,0.020588235294117647,680,384,89,170,24
1983.5833333333283,673,14,0.020802377414561663,673,5,0.007429420505200594,673,9,0.01337295690936107,673,411,88,147,12
1983.6666666666615,704,30,0.04261363636363636,704,12,0.017045454545454544,704,18,0.02556818181818182,704,446,64,165,22
1983.7499999999948,689,12,0.01741654571843251,689,4,0.005805515239477504,689,8,0.011611030478955007,689,452,57,149,16
1983.833333333328,701,12,0.017118402282453638,701,4,0.005706134094151213,701,8,0.011412268188302425,701,465,60,131,33
1983.9166666666613,701,20,0.028530670470756064,701,6,0.008559201141226819,701,14,0.019971469329529243,701,434,85,135,29
1983.9999999999945,681,21,0.030837004405286344,681,9,0.013215859030837005,681,12,0.01762114537444934,681,411,79,157,17
1984.0833333333278,687,11,0.01601164483260553,687,5,0.00727802037845706,687,6,0.008733624454148471,687,438,80,146,13
1984.166666666661,700,17,0.024285714285714285,700,8,0.011428571428571429,700,9,0.012857142857142857,700,436,78,152,23
1984.2499999999943,705,9,0.01276595744680851,705,5,0.0070921985815602835,705,4,0.005673758865248227,705,495,61,124,11
1984.3333333333276,690,19,0.02753623188405797,690,6,0.008695652173913044,690,13,0.01884057971014493,690,481,66,115,16
1984.4166666666608,680,13,0.01911764705882353,680,8,0.011764705882352941,680,5,0.007352941176470588,680,471,65,118,20
1984.499999999994,656,11,0.01676829268292683,656,5,0.007621951219512195,656,6,0.009146341463414634,656,396,84,143,17
1984.5833333333273,692,19,0.02745664739884393,692,7,0.010115606936416185,692,12,0.017341040462427744,692,409,111,142,21
1984.6666666666606,690,19,0.02753623188405797,690,8,0.011594202898550725,690,11,0.015942028985507246,690,410,93,154,17
1984.7499999999939,706,15,0.021246458923512748,706,9,0.012747875354107648,706,6,0.0084985835694051,706,457,82,131,21
1984.8333333333271,710,24,0.03380281690140845,710,11,0.015492957746478873,710,13,0.018309859154929577,710,433,90,142,30
1984.9166666666604,704,15,0.02130681818181818,704,6,0.008522727272727272,704,9,0.01278409090909091,704,453,72,143,25
1984.9999999999936,640,17,0.0265625,640,7,0.0109375,640,10,0.015625,640,384,85,140,22
1985.083333333327,655,21,0.03206106870229008,655,7,0.010687022900763359,655,14,0.021374045801526718,655,401,87,142,19
1985.1666666666601,653,14,0.021439509954058193,653,6,0.009188361408882083,653,8,0.01225114854517611,653,413,72,149,17
1985.2499999999934,675,9,0.013333333333333334,675,5,0.007407407407407408,675,4,0.005925925925925926,675,466,66,119,16
1985.3333333333267,661,16,0.024205748865355523,661,10,0.015128593040847202,661,6,0.009077155824508321,661,442,71,117,20
1985.41666666666,652,12,0.018404907975460124,652,8,0.012269938650306749,652,4,0.006134969325153374,652,422,85,113,20
1985.4999999999932,641,10,0.015600624024960999,641,3,0.0046801872074883,641,7,0.0109204368174727,641,389,86,137,19
1985.5833333333264,650,10,0.015384615384615385,650,6,0.009230769230769232,650,4,0.006153846153846154,650,404,76,151,14
